"V1","V2"
-0.503369659910769,0.217873928074893
-0.245339547375964,0.211900377695665
-0.924039863954519,0.217918046083909
-0.216156425656162,0.210505267367586
-0.960136521203025,0.217638668329381
-0.897306982403288,0.213847715737867
-0.726686354750252,0.217887072230046
-0.461150501747226,0.210097359623627
-0.591987375473846,0.213601834339945
-0.772870317145821,0.220595240337432
-0.0820250184001894,0.212981962320873
-0.363652065201217,0.206595142262613
-0.3053949224179,0.20705511167
-0.134733171938243,0.205889149382467
-0.55437375902809,0.212999836357903
-0.944275680568069,0.225257610587475
-0.571941254064551,0.206183196800381
-0.497640632966762,0.212807946270501
-0.141282828888818,0.216977149819531
-0.649283494512241,0.221944393165521
-0.278916489930019,0.212489136522752
-0.559739321158644,0.216449020333556
-0.51214596106476,0.21346832670397
-0.393737537423521,0.217713074645468
-0.246960279776241,0.211151325589776
-0.783852072731494,0.214853483150202
-0.560644171292517,0.220055193960596
-0.690167096095739,0.209781659231762
-0.663283166321474,0.209618326775318
-0.619108561682461,0.207943384119015
-0.46077743698459,0.204019092939595
-0.573672394234287,0.216065702642376
-0.738681555057875,0.228718347837241
-0.563047969505524,0.221823886231978
0.122782399561947,0.216827293969468
-0.458541155091703,0.218285596997985
-0.135684363004036,0.212212218574194
-0.591388117449388,0.210062608640627
-0.258244850196758,0.215258609479625
-0.130962799198365,0.224948697277816
-0.578516008196806,0.209172768549339
-0.438794593848454,0.211216951743884
-0.386158355514487,0.211360024554529
-0.509873313562608,0.222860694624416
-0.551443517406431,0.212292415591324
-0.315134475555159,0.220169760244821
-1.07658171411856,0.220576544623754
-0.495232319595103,0.220089618838803
-0.506395131051626,0.21118015451945
-0.494554716998789,0.208246642939365
-0.272920741860172,0.209818492044039
-0.579035473936751,0.210947053514812
-0.55359038079213,0.214502087858518
-0.0506424575242196,0.207726287963484
-0.171458144670254,0.207542792144736
-0.418555700583311,0.212518051009213
-0.603225333621928,0.218440491457985
-0.182632283606494,0.210446883971651
-0.577807901509504,0.207513793632985
-0.65231994447006,0.216852975162171
-0.398442524084269,0.208674504262847
-0.109684678320397,0.209742475322419
-0.503508217613335,0.216440319082211
-0.620996794692469,0.214991305587176
-0.548656301646329,0.215026907335224
-0.580467482710399,0.212270874613391
-0.6443505077906,0.2107993228586
-0.654234227553223,0.219525557107166
-0.364920319647367,0.210347066823381
-0.591161663439045,0.220662379811522
-0.326347466355973,0.217200511024104
-0.363186669679937,0.22404225541249
-0.2992660994072,0.225501262966887
-0.189029163384871,0.208357018318216
-0.392241722920264,0.21508819150407
-0.214510923025785,0.205501688293663
-0.51974574401876,0.212700993012789
-0.573109444570901,0.220763498349112
-0.517003901910718,0.21470072696544
-0.176561894062039,0.210077644566325
-0.466107975098547,0.218658978270406
-0.406817498967144,0.211021099489377
-0.651626623142333,0.220872133598292
-0.103047841471689,0.208937395964341
-0.588829242685454,0.219624375293824
-0.388263147420367,0.213430586546509
-0.534352682403508,0.204529552700729
-0.407201395273315,0.213098673358525
-0.302951418764538,0.210789647112282
-0.326531303987935,0.217770656366506
-0.606862807276502,0.225961453514157
-0.568078893185123,0.213982251712094
-0.343151934983774,0.216027588592354
-0.484230761215286,0.214044454886096
-0.47455467310013,0.209434410665794
0.271253861550884,0.204584566753203
-0.512679197831959,0.209799103605205
-0.263028672579658,0.214058515643357
-0.402555557679662,0.210270205430304
-0.691766799150031,0.21316235356174
-0.229707604356636,0.215856887767488
-0.586737743310457,0.218878239364989
-0.248184957153895,0.210972963692347
-0.327631827764347,0.215409475498843
-0.520404582343138,0.219532023642625
-0.712574212547981,0.212604511012979
-0.0965603182936526,0.208324134270018
-0.355326554502136,0.214304378704169
-0.383753412801081,0.21307156181908
-0.347950137526967,0.208945072505308
-0.732816237164516,0.215530036357894
-0.699507616370277,0.21656038798256
-0.520497408132919,0.220140750136313
-0.568506472854844,0.220526796912512
-0.48336173777594,0.217822419971025
-0.303693524085944,0.207256097694069
-0.583641911982534,0.218060679864232
-0.284944451542391,0.207247027600957
-0.481420765957744,0.220629409370569
-0.33797294019629,0.21748417675639
-0.420890469387424,0.21398503312005
-0.324860606286366,0.215201952545009
-0.412019519005319,0.213809131819602
-0.418582771676045,0.221037144795184
-0.619366019641716,0.213620735812352
-0.631739586442321,0.222292556037197
-0.526189514663832,0.219326856589346
-0.118084248083515,0.206329178492974
-0.808480700089076,0.215112556872159
-0.331542232343734,0.213428857478328
-0.366234502311235,0.206136626707375
-0.419554915703929,0.212973471043982
-0.371527692469496,0.21238222597588
-0.484235105745589,0.215277408199791
-0.447890911634765,0.213417602578101
-0.519446995286757,0.211010900066794
-0.616213435568687,0.215566886909106
-0.2942151508981,0.205922913553677
-0.224611455385111,0.208095485970994
-0.548984102985036,0.221889288879846
-0.534845741399279,0.215820975678058
-0.331753532552949,0.220133227753091
-0.0667229314894279,0.210496131013799
-0.407695321398295,0.213159141780776
-0.597361305673854,0.209830287330933
-0.541635482937174,0.21406140293242
-0.556326895602155,0.217117023489514
-0.336547703410867,0.217209692766301
-0.17007311726418,0.21411554544151
-0.400074060848698,0.210148916964744
-0.709502922632594,0.224393960391287
-0.22557798816864,0.212448811801322
-0.463682567604677,0.215709569309813
-0.868003804318105,0.220120306663099
-0.211228511603591,0.215358361970314
-0.385559177854253,0.217693766616815
-0.853598233215552,0.219094084786714
-0.541331378533104,0.217844845517268
-0.579817690526476,0.211700549692491
-0.466097766105992,0.208665182733759
-0.0841422733978406,0.213893207687822
-0.693117207165463,0.217492833728906
-0.929912966466377,0.223546987334864
-0.617944574923703,0.207362844684095
-0.0414908300321265,0.213924529916034
-0.2945675098098,0.206432802428625
-0.574748976884914,0.212354558901719
-0.330829875972102,0.218731608571129
-0.458913028024786,0.222390324831238
-0.114179294842254,0.21158522024754
-0.228644627320718,0.214211661359461
-0.5480750937175,0.210710745772477
-0.220071983152272,0.219265719091978
-0.396612817207796,0.209418714013731
-0.572115865249919,0.217458291996509
-0.595002328846188,0.222204536911152
-0.436957285603279,0.212862406285253
-0.463507272345652,0.214478955035396
-0.548990709501518,0.213408703011618
-0.850569453993763,0.216042939179486
-0.356908751405162,0.211786574863981
-0.564732723552211,0.211140513397867
-0.477217357064482,0.21287317922681
-0.694833085414967,0.221463391127979
-0.478990456568053,0.21354555591946
-0.970637144744277,0.222963994607318
-0.488867032010942,0.213099349384595
-0.84011860227757,0.231310742902383
-0.648107436230353,0.21030392017492
-0.478171486275056,0.219159478823105
-0.502834348540503,0.204502073664178
-0.367858244806315,0.212695833775328
-0.647099746596347,0.222758821205524
-0.355467620195464,0.216264768940604
-0.620674161640036,0.2217595564734
-0.374644186546126,0.210882916076695
-0.398600920926563,0.214864545292822
-0.59637017767328,0.218502264454759
-0.628564983691712,0.208769896378231
-0.53210632394934,0.208434059647324
-0.208805958695003,0.217242847185991
-0.640472747950771,0.220847071941281
-0.511224529991184,0.212675456179721
0.145996198390165,0.207701750096696
-0.494734111427202,0.214793170996456
-0.539110902079602,0.227719720453478
-0.694104653306232,0.207232009518858
-0.484969432696853,0.214026565091493
-0.299035397491814,0.211319179976076
-0.759437258398257,0.215064667187296
-0.315403424164337,0.217960477225974
-0.333804547545041,0.216975028587367
-0.389639990467697,0.208088441375125
-0.313406259095862,0.203126184037812
-0.547074278275841,0.210390019948719
-0.597490985835227,0.219509378025765
-0.0855184849006177,0.216292092041458
-0.670920989492335,0.211615896448339
-0.75172516403568,0.21838373181722
-0.346927487811207,0.203765224777945
-0.292944303675495,0.215559561484421
-0.254741472897232,0.208198302701487
-0.639958528937793,0.217620212888195
-0.452053519794137,0.209038059142806
-0.195539957905591,0.212551403309311
-0.865482299479797,0.227867177650227
-0.536507008239512,0.228819765321872
-0.795669105972768,0.212535576431839
-0.277993087815845,0.210746921858351
-0.25997758372543,0.213577507118754
-0.491910985571862,0.209822825885856
-0.631043516138764,0.215667221538286
-0.0862129057007749,0.211596546178064
-0.233961153233105,0.204980733319231
-0.62930378095589,0.21627220847982
-0.666073682943068,0.217988668780065
-0.0558611752280094,0.206034459240112
-0.436161082389856,0.212252987132072
-0.70291060107406,0.223106892351112
-0.0879693143320597,0.200309586774393
-0.366572917445009,0.216873627722692
-0.690409974555069,0.202934981060311
-0.381608665789919,0.214943231738759
-0.13271600915292,0.207668985503354
-0.774609476665787,0.215555988833948
-0.74252775106439,0.220218224203575
-0.301253840489003,0.218147787750027
-0.567545454794262,0.22147643737654
-0.59624157537985,0.214739651045087
-0.305977724281921,0.212513031523299
-0.705640873270597,0.216031486757211
-0.359669315347757,0.213016186436295
-0.950664653910605,0.213580855766428
-0.250932091469025,0.219363096799519
-0.417966210578674,0.218834838165113
-0.456714576931424,0.212676215186974
-0.551891117138894,0.209924861612243
-0.507050218195401,0.217743055246976
-0.182471280055315,0.208536504740788
-0.908883914582782,0.218181769765674
-0.333530201673722,0.214568717608953
-0.769011324649705,0.221954956455659
-0.671566907429395,0.215439141142438
-0.673989515540944,0.216852192219447
-0.843277191297811,0.220381678351607
-0.495673142374468,0.213100345374453
-0.12364128907665,0.21328547411651
-0.683673228861424,0.220661496832289
-0.61220425721652,0.206953127285814
-0.437641608962692,0.208552042107833
-0.194039094010457,0.208414630831013
-0.480621520948021,0.21194041429478
-0.574173158728157,0.215128979091231
-0.480616328707922,0.20862616247475
-0.573789452218989,0.22554747788072
-0.791108586077031,0.206381416039609
-0.40629877533356,0.208446175820289
-0.290944594073866,0.21028538472792
-0.65388636662467,0.222911328271791
-0.240168725895963,0.21455380006181
-0.502095586749202,0.216976189074656
-0.33347817341881,0.214758081293487
-0.172648481951575,0.213797271512138
-0.34329741428766,0.209666686971233
-0.719747436105549,0.224145411095912
-0.0250961524032605,0.213578112644865
-0.541340931843313,0.221000522504651
-0.17836729531405,0.220744052256579
-0.824961279920153,0.223882033307839
-0.370127987223229,0.214018285183494
-0.570756488371506,0.219252328691549
-0.490510031864292,0.206776518899696
-0.274121304188248,0.212474828353039
-0.642533217923593,0.224358833039574
-0.585230727563314,0.213276026564988
-0.537102830565904,0.22409979198204
-0.278242733586012,0.21677520439103
-0.337031252998964,0.224720475329686
-0.637498610927183,0.208257666622915
-0.712489995227845,0.219789233650589
-0.322946417777995,0.216870114982693
-0.631827375576247,0.215949082965539
-0.277456552746144,0.209805261669262
-0.316845973842856,0.217098482164506
-0.34196347437647,0.216253844951638
-0.610168635176265,0.218332374250412
-0.397342376159298,0.20905556694215
-0.379499706957277,0.21007382288878
-0.233494224807563,0.213967658199354
-0.542312028442453,0.218630820439912
-0.819163149093243,0.218422505052347
-0.478300180244741,0.210099304421116
-0.839922414698907,0.217883979562646
-0.54426855242148,0.211982533089086
-0.499486709605281,0.213601262408216
-0.325628032926375,0.213747998745905
-0.33015413231089,0.211675087546766
